date,cases_daily,cases_cumulative,admin_dose1_daily,admin_dose1_cumulative,admin_dose2_daily,admin_dose2_cumulative,admin_alldoses_daily,admin_alldoses_cumulative,admin_alldoses_7day_avg,genomes_daily,cases_daily_7d_ma,admin_dose1_daily_7d_ma,admin_dose2_daily_7d_ma,genomes_daily_7d_ma
2022-12-21,1,3817,40.0,102035.0,61.0,52184.0,101.0,154219.0,60.0,0.0,0.8571428571428571,23.571428571428573,36.857142857142854,0.0
2022-12-22,3,3820,16.0,102051.0,34.0,52218.0,50.0,154269.0,59.0,0.0,1.2857142857142858,23.142857142857142,35.42857142857143,0.0
2022-12-23,0,3820,19.0,102070.0,21.0,52239.0,40.0,154309.0,53.0,0.0,1.1428571428571428,22.285714285714285,31.142857142857142,0.0
2022-12-24,0,3820,1.0,102071.0,0.0,52239.0,1.0,154310.0,53.0,0.0,1.0,22.142857142857142,30.857142857142858,0.0
2022-12-25,0,3820,0.0,102071.0,0.0,52239.0,0.0,154310.0,51.0,0.0,0.7142857142857143,21.142857142857142,29.714285714285715,0.0
2022-12-26,1,3821,1.0,102072.0,3.0,52242.0,4.0,154314.0,38.0,0.0,0.7142857142857143,15.142857142857142,23.0,0.0
2022-12-27,0,3821,42.0,102114.0,42.0,52284.0,84.0,154398.0,40.0,0.0,0.7142857142857143,17.0,23.0,0.0
2022-12-28,1,3822,23.0,102137.0,30.0,52314.0,53.0,154451.0,33.0,0.0,0.7142857142857143,14.571428571428571,18.571428571428573,0.0
2022-12-29,1,3823,32.0,102169.0,30.0,52344.0,62.0,154513.0,35.0,0.0,0.42857142857142855,16.857142857142858,18.0,0.0
2022-12-30,1,3824,12.0,102181.0,30.0,52374.0,42.0,154555.0,35.0,0.0,0.5714285714285714,15.857142857142858,19.285714285714285,0.0
2022-12-31,0,3824,2.0,102183.0,0.0,52374.0,2.0,154557.0,35.0,0.0,0.5714285714285714,16.0,19.285714285714285,0.0
