"x","r","lb_2.5","lb_25","ub_97.5","ub_75","prob","d_comb","variable"
19285,-0.0337759617173251,-0.0610042745363525,-0.0432418126978744,-0.00310644197499199,-0.0240690245295758,0.015875,2022-10-20,"growth_rate"
19286,-0.035416559733449,-0.0630634190101435,-0.0449029454265387,-0.00495088466751927,-0.0255226270313424,0.0124375,2022-10-21,"growth_rate"
19287,-0.0370260793134237,-0.0660806701514533,-0.0468144670846292,-0.00622768615416755,-0.0270227268563242,0.0104375,2022-10-22,"growth_rate"
19288,-0.0389608003873803,-0.0690999720499022,-0.0489780973728884,-0.00790601403550796,-0.028898148037289,0.0081875,2022-10-23,"growth_rate"
19289,-0.0410844696183492,-0.0721049002609798,-0.0511422441533315,-0.0103479556168507,-0.0311239429563215,0.0051875,2022-10-24,"growth_rate"
19290,-0.0435266654241099,-0.0747725165312968,-0.0535101260055331,-0.0133574350616213,-0.0336029764603303,0.002375,2022-10-25,"growth_rate"
19291,-0.0461435074427065,-0.0780238524493213,-0.0564554576691907,-0.0161324060028193,-0.0360664177503934,0.0016875,2022-10-26,"growth_rate"
19292,-0.0489065527205044,-0.0819116551365608,-0.0598417619380131,-0.0174674548371769,-0.0384041706562064,0.00175,2022-10-27,"growth_rate"
19293,-0.0516313938102688,-0.0853959792658222,-0.0628735519044596,-0.0192172802737414,-0.0405338425147072,0.0018125,2022-10-28,"growth_rate"
19294,-0.0542179152227294,-0.0886581487384482,-0.0657997748579331,-0.0210414680098534,-0.0429963610743021,0.0013125,2022-10-29,"growth_rate"
19295,-0.0568355230426535,-0.0921083384487579,-0.0686956020785951,-0.0235677914329896,-0.045357435742142,0.00075,2022-10-30,"growth_rate"
19296,-0.0591514397716564,-0.0971012211082375,-0.0716503824749528,-0.0250897085548184,-0.0474770310771767,5e-04,2022-10-31,"growth_rate"
19297,-0.0614148135934605,-0.102462364890293,-0.0749055455496867,-0.0261097347900316,-0.0491840673398302,0.000875,2022-11-01,"growth_rate"
19298,-0.06369887977999,-0.107756402323605,-0.07778614429697,-0.0270959049064879,-0.0507141728480514,0.000875,2022-11-02,"growth_rate"
19299,-0.0657636542872002,-0.112757228236482,-0.0805412962525904,-0.0279911534836359,-0.0521740393203274,0.000625,2022-11-03,"growth_rate"
19300,-0.0675996127651616,-0.11650327850648,-0.0829447993553758,-0.028676264233874,-0.0534610820697633,0.0001875,2022-11-04,"growth_rate"
19301,-0.0694653231706365,-0.121329664504331,-0.085722993843069,-0.0279306981515621,-0.0544474095716629,0.0004375,2022-11-05,"growth_rate"
19302,-0.0713692416029443,-0.126849159918602,-0.0886211883041424,-0.0269449232854737,-0.0551537464792976,0.000625,2022-11-06,"growth_rate"
