"x","r","lb_2.5","lb_25","ub_97.5","ub_75","prob","d_comb","variable"
19235,-0.0404587774023972,-0.0628432403467856,-0.0478577541607996,-0.0144291197399013,-0.0322873273245974,0.002,2022-08-31,"growth_rate"
19236,-0.0403016606550772,-0.0628915090318125,-0.04770393388047,-0.0146528502501872,-0.0325616698834664,0.00133333333333333,2022-09-01,"growth_rate"
19237,-0.0402363057944066,-0.0623877921554677,-0.047198430589073,-0.0167155496098817,-0.0326663363545039,0.002,2022-09-02,"growth_rate"
19238,-0.040728921583802,-0.0627262095957806,-0.0473273836962131,-0.0171588431991549,-0.0327140664022733,0.00266666666666667,2022-09-03,"growth_rate"
19239,-0.0404557108310661,-0.0639443767379167,-0.0476158127298034,-0.0168424547909739,-0.0332527509293029,0.002,2022-09-04,"growth_rate"
19240,-0.0405029450131793,-0.0644623125198271,-0.0477631757491991,-0.0180092266863074,-0.0335479738610128,0.00133333333333333,2022-09-05,"growth_rate"
19241,-0.0407783781483533,-0.0640813970655324,-0.0478231956426464,-0.0183952834585503,-0.033770297529206,0.00133333333333333,2022-09-06,"growth_rate"
19242,-0.0408122466242991,-0.0644242575005708,-0.0482642074400735,-0.01965319592075,-0.0339162815841845,0.000666666666666667,2022-09-07,"growth_rate"
19243,-0.0411342648310105,-0.0646587383442727,-0.0491538419740805,-0.0203581160101943,-0.0340439770254809,0.000666666666666667,2022-09-08,"growth_rate"
19244,-0.0416718901002793,-0.0651824225546956,-0.0496942256929706,-0.0193214567695694,-0.0341009308782333,0.000666666666666667,2022-09-09,"growth_rate"
19245,-0.0422068782332581,-0.0651624669659567,-0.0500272401182235,-0.020544789352966,-0.0343413129698529,0.000666666666666667,2022-09-10,"growth_rate"
19246,-0.0426478352093751,-0.065857670213183,-0.0504787774509323,-0.0195215440639169,-0.0349772235133832,0.002,2022-09-11,"growth_rate"
19247,-0.0426695269729609,-0.0679160766170771,-0.0512460846000597,-0.0181847517770821,-0.035744591766925,0.00133333333333333,2022-09-12,"growth_rate"
19248,-0.0432473873811943,-0.0692901942870378,-0.0517833669898208,-0.0170928404369392,-0.0355995844710922,0.00133333333333333,2022-09-13,"growth_rate"
19249,-0.0431313627606136,-0.0708011369776361,-0.0518482039786539,-0.0173668763386612,-0.0355407195307226,0.002,2022-09-14,"growth_rate"
19250,-0.0434685319573616,-0.0700341418608457,-0.0513980024536421,-0.0180077061986451,-0.0355940179763733,0.00266666666666667,2022-09-15,"growth_rate"
19251,-0.0433334253928197,-0.0684306721820479,-0.0508269313108785,-0.0186354533030011,-0.0358914712337646,0.000666666666666667,2022-09-16,"growth_rate"
19252,-0.0427474759051882,-0.068981782138268,-0.0500284218932313,-0.0182509766545468,-0.0356049539498222,0.000666666666666667,2022-09-17,"growth_rate"
19253,-0.0430389374237281,-0.0694824537248795,-0.0500582956076465,-0.0173714862611699,-0.0350065684631544,0.000666666666666667,2022-09-18,"growth_rate"
19254,-0.0425736384732649,-0.0697424514652278,-0.0499038443530886,-0.0159657836303373,-0.0342256201299936,0.000666666666666667,2022-09-19,"growth_rate"
19255,-0.0422077145194553,-0.0683730395600859,-0.0497461365440403,-0.0166361166025052,-0.0336464199520319,0.000666666666666667,2022-09-20,"growth_rate"
19256,-0.0416621365966239,-0.0657227655183752,-0.049270778783942,-0.0166226003119525,-0.0332365909349187,0,2022-09-21,"growth_rate"
19257,-0.0408779635972376,-0.0650894223754145,-0.0486418481572126,-0.0166791706481174,-0.0328643974043108,0,2022-09-22,"growth_rate"
19258,-0.0403701617318839,-0.066769638607147,-0.0479519120270602,-0.0152672074108121,-0.0323145821942298,0.00133333333333333,2022-09-23,"growth_rate"
19259,-0.0397240865495336,-0.067323980283095,-0.0475703520306933,-0.0153950249038671,-0.0314664987131951,0.00133333333333333,2022-09-24,"growth_rate"
19260,-0.038693136733432,-0.0657807617662039,-0.0466718880607496,-0.0159810412371027,-0.0310125825675417,0.000666666666666667,2022-09-25,"growth_rate"
19261,-0.0382684117240757,-0.0649453028887031,-0.0458781211509435,-0.0153922471159503,-0.030539868908105,0,2022-09-26,"growth_rate"
19262,-0.0376202049809637,-0.0649548078473617,-0.045527207105416,-0.0143296185385297,-0.0297995484125116,0,2022-09-27,"growth_rate"
19263,-0.0372494198088831,-0.0639038885355769,-0.0450683152380058,-0.0117370295654368,-0.0289759936056557,0.000666666666666667,2022-09-28,"growth_rate"
19264,-0.036452808547203,-0.0625477837886237,-0.0447137261056322,-0.00977018965110379,-0.0279584618043999,0.004,2022-09-29,"growth_rate"
19265,-0.0355965720104841,-0.060819585333848,-0.0440503194668303,-0.00881929103026723,-0.0270321467912283,0.002,2022-09-30,"growth_rate"
19266,-0.0341558187823521,-0.0597109378119871,-0.0429569250860417,-0.00882792893314785,-0.0262797145810503,0.00466666666666667,2022-10-01,"growth_rate"
19267,-0.0328493871592157,-0.0594748066778916,-0.0414971728531043,-0.00841933318695893,-0.0251643893334835,0.008,2022-10-02,"growth_rate"
19268,-0.0317663717460237,-0.0584543332737654,-0.0407839030810129,-0.00632145268740726,-0.0234930571073356,0.012,2022-10-03,"growth_rate"
19269,-0.0308055999846595,-0.0573464602159547,-0.0399228169006247,-0.00510694116983482,-0.0221307517777087,0.014,2022-10-04,"growth_rate"
19270,-0.0298826559699832,-0.0564666798671032,-0.0387161474308609,-0.00255884227993542,-0.0212007447312031,0.016,2022-10-05,"growth_rate"
19271,-0.0293063799887783,-0.0557983497784299,-0.0376814996841334,-0.000563784331324671,-0.020199455181764,0.0206666666666667,2022-10-06,"growth_rate"
19272,-0.0286770140070055,-0.0562899510835209,-0.0370014927944896,0.00196064931859375,-0.0189709357528771,0.0326666666666667,2022-10-07,"growth_rate"
19273,-0.0278209334514014,-0.0554688452148672,-0.0365159175123868,0.00379048378475898,-0.0176915025722291,0.0373333333333333,2022-10-08,"growth_rate"
19274,-0.02705519045795,-0.0543903540303359,-0.0364934795960671,0.0038027403876565,-0.0169541016856115,0.0426666666666667,2022-10-09,"growth_rate"
19275,-0.0263104066319448,-0.0526714679539339,-0.0359116832283952,0.0031216011408591,-0.0165644797081341,0.042,2022-10-10,"growth_rate"
19276,-0.0260982299058073,-0.0516939520259525,-0.035397334974704,0.0012724728188602,-0.0166917932313851,0.032,2022-10-11,"growth_rate"
19277,-0.0260697404106738,-0.0514285700131487,-0.035206365039347,0.000613920840399532,-0.0168912795833171,0.028,2022-10-12,"growth_rate"
19278,-0.0264189165595091,-0.0528583323772848,-0.0357387585191956,0.000905961623318642,-0.0170282044521394,0.032,2022-10-13,"growth_rate"
19279,-0.0269598975241072,-0.0534899250852467,-0.0364922840093179,0.000578386988310904,-0.0173976109523096,0.0266666666666667,2022-10-14,"growth_rate"
19280,-0.0281001092164224,-0.0542361115786448,-0.0374730831634253,-0.00150866099139068,-0.0187358304578011,0.0186666666666667,2022-10-15,"growth_rate"
19281,-0.0293084246017327,-0.0554430722287287,-0.038326581624726,-0.00330120980779087,-0.0197636324257652,0.0133333333333333,2022-10-16,"growth_rate"
19282,-0.0309492740406789,-0.0571753190902667,-0.039924944154122,-0.00382147792650007,-0.0217031918802181,0.0113333333333333,2022-10-17,"growth_rate"
19283,-0.0324019524018255,-0.0603854414747095,-0.0412362700105248,-0.0046661701908798,-0.0231356888719088,0.0113333333333333,2022-10-18,"growth_rate"
19284,-0.0339709890673269,-0.0620895322773481,-0.043139476812876,-0.00551169927479476,-0.0250876419864822,0.0106666666666667,2022-10-19,"growth_rate"
19285,-0.0361913963480396,-0.0639659832486483,-0.0452945382487187,-0.00674138979053139,-0.0273913133327991,0.00866666666666667,2022-10-20,"growth_rate"
